PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3856,1,3,Mme. Lillian Clark,male,17.0,1.0,1.0,W./C 9139,21.12,,S
226,0,1,Mme. Marie Rodriguez,male,14.0,2.0,0.0,SC/AH 7210,51.27,B60,S
3748,0,2,Col. David Martin,male,30.0,1.0,1.0,SC/Paris 6455,167.67,,C
813,1,2,Capt. George Jackson,male,,1.0,0.0,LINE 9037,2.8,,S
12026,1,3,Rev. Joseph Martinez,male,34.0,0.0,0.0,A/5 8045,8.61,E24,C
9449,1,1,Lady. Mildred Johnson,male,15.0,0.0,0.0,SOTON/OQ 6685,6.27,,C
12247,1,1,Lady. Ruth Martin,female,15.0,0.0,0.0,W./C 9489,41.65,,Q
9052,1,3,Mme. Frances Jackson,male,6.0,0.0,0.0,PC 9835,,,S
8826,0,1,Mr. Edward Harris,male,38.0,1.0,0.0,SC/Paris 2800,38.44,,S
899,0,2,Mrs. Ruth Martin,male,27.0,0.0,0.0,SC/AH 6777,3.81,C106,S
7981,0,3,Ms. Anna Johnson,male,41.0,1.0,0.0,C.A 3203,162.8,,C
12380,1,2,Mr. Arthur Martin,female,3.0,0.0,0.0,PP 8490,15.86,C107,S
4807,0,2,Countess. Anna Lewis,male,23.0,1.0,0.0,PP 2846,25.78,,S
7130,1,3,Dr. Robert Robinson,male,43.0,1.0,0.0,SC/Paris 6321,7.33,,S
5437,1,3,Rev. Walter Thomas,female,35.0,0.0,0.0,STON/O2 9353,96.48,A67,S
14107,1,3,Dr. Joseph Martin,male,45.0,0.0,0.0,F.C.C 9305,38.64,,C
9319,1,1,Capt. Edward Martin,male,43.0,,0.0,PC 7804,28.27,C132,S
757,0,1,Rev. Henry Garcia,male,39.0,1.0,1.0,STON/O2 6545,64.7,,Q
6970,0,3,Countess. Anna White,female,27.0,0.0,0.0,F.C.C 7313,141.38,,Q
13785,0,3,Major. Thomas Jackson,male,38.0,1.0,0.0,A/4 5003,33.59,,S
10613,1,2,Mme. Frances Robinson,female,0.5,1.0,0.0,SC/AH 7040,3.86,G139,S
9240,0,2,Rev. Fred Harris,male,42.0,0.0,0.0,CA 5520,,,Q
7090,1,3,Countess. Lillian Jackson,female,49.0,0.0,0.0,SC/Paris 7736,14.34,,S
12781,0,3,Lady. Mildred Harris,male,21.0,1.0,0.0,W./C 9668,13.97,,S
5296,1,1,Col. Thomas White,female,62.0,1.0,0.0,PP 5767,43.38,D125,Q
6004,1,2,Dr. Walter Jackson,female,13.0,0.0,2.0,F.C.C 3500,81.43,C45,S
4297,0,3,Col. Walter Thompson,male,35.0,1.0,2.0,STON/O2 5898,4.01,,S
8893,0,3,Lady. Catherine Jackson,male,36.0,0.0,2.0,F.C.C 2485,51.63,,Q
7972,1,1,Mr. Thomas Taylor,female,41.0,1.0,2.0,C.A 5277,157.26,,S
11190,0,2,Ms. Marie Anderson,male,33.0,0.0,1.0,PC 4952,2.47,,S
2402,0,3,Major. David Clark,male,23.0,1.0,0.0,SC/AH 2660,24.46,,S
5814,0,3,Ms. Alice Lewis,male,24.0,0.0,0.0,SC/Paris 8939,0.95,,Q
12594,1,3,Mme. Dorothy Clark,male,22.0,2.0,0.0,C.A 7005,6.05,E77,S
10592,0,3,Major. Louis Thomas,male,39.0,1.0,0.0,SC/AH 3980,12.33,E72,C
5929,1,3,Miss. Gladys Martin,female,11.0,1.0,0.0,CA 6000,,,C
4617,0,2,Ms. Margaret Robinson,male,28.0,0.0,0.0,W./C 2990,2.56,,S
573,1,2,Major. Walter Anderson,female,30.0,1.0,0.0,A/4 5552,1.19,,S
9126,0,3,Mme. Lillian Lewis,male,23.0,0.0,1.0,PP 7303,62.85,,C
1749,0,3,Col. Albert Anderson,male,25.0,0.0,1.0,PC 3636,6.87,,S
5234,0,2,Capt. Arthur Anderson,male,26.0,0.0,0.0,STON/O2 8030,37.7,,S
5578,1,1,Lady. Margaret Thomas,female,38.0,1.0,1.0,CA 8643,21.56,,S
10790,0,3,Dr. Frank Rodriguez,male,33.0,0.0,0.0,PC 3277,10.86,D64,S
6454,1,2,Lady. Anna Robinson,male,2.0,0.0,0.0,STON/O2 5277,1.87,,S
13824,1,2,Major. Harry Johnson,female,3.0,0.0,1.0,W./C 6431,18.04,E121,C
8495,0,3,Major. Samuel Thompson,male,17.0,0.0,0.0,PP 1418,10.65,C103,S
7492,0,3,Rev. Albert Robinson,male,38.0,1.0,1.0,A/4 6282,,,S
2014,1,3,Col. James Johnson,female,37.0,0.0,0.0,A/4 9794,5.96,,Q
10416,1,2,Miss. Catherine Wilson,female,27.0,0.0,0.0,SOTON/OQ 8117,1.01,,C
968,1,2,Countess. Ethel Jackson,female,34.0,1.0,0.0,SOTON/OQ 6475,4.94,A1,S
1829,0,3,Col. Joseph Robinson,female,33.0,0.0,1.0,SOTON/OQ 7611,5.21,C2,S
13434,1,3,Mr. David Martinez,female,,0.0,1.0,STON/O2 4148,2.25,A66,S
5146,1,1,Major. Frank Garcia,female,30.0,1.0,1.0,C.A 9063,2.07,A74,S
4628,0,3,Capt. Samuel Brown,female,31.0,0.0,0.0,STON/O2 4018,17.19,,S
522,1,3,Countess. Helen Thomas,female,32.0,2.0,1.0,F.C.C 3155,3.43,A128,C
10775,1,2,Rev. Harry Rodriguez,female,0.5,0.0,0.0,SOTON/OQ 5884,37.0,,S
12621,0,3,Lady. Dorothy Miller,male,27.0,0.0,0.0,A/4 6569,4.15,G87,S
6408,0,3,Col. Frank Lewis,male,7.0,1.0,0.0,C.A 6992,,,S
4597,1,3,Col. George Wilson,male,46.0,2.0,0.0,A/S 9858,2.39,,C
11314,0,2,Mrs. Anna White,male,44.0,1.0,0.0,PC 5241,2.36,F122,C
2892,0,3,Major. Walter Brown,male,,0.0,0.0,PP 7641,12.62,,S
3921,0,3,Major. John Anderson,female,22.0,1.0,0.0,SOTON/OQ 4521,3.81,,S
13435,0,3,Lady. Marie Anderson,female,46.0,0.0,0.0,SOTON/OQ 9445,14.22,,S
7312,1,2,Countess. Dorothy Garcia,female,43.0,0.0,1.0,STON/O2 5547,40.28,,S
2803,1,3,Rev. Samuel Miller,female,7.0,0.0,0.0,A/4 6295,7.84,,S
11119,0,2,Major. George Thompson,male,16.0,0.0,1.0,A/4 6284,11.78,D78,S
2807,0,2,Major. David Martin,male,27.0,0.0,0.0,A/5 1405,10.35,,S
2351,1,3,Countess. Margaret Taylor,female,3.0,0.0,0.0,CA 7797,16.51,E16,S
6778,0,3,Col. Thomas Anderson,male,13.0,0.0,0.0,F.C.C 8453,7.14,,S
6827,1,3,Major. William Anderson,female,47.0,0.0,0.0,CA 9807,1.6,,S
543,0,3,Countess. Frances Martinez,female,43.0,0.0,0.0,A/S 5875,33.01,G129,C
2931,0,1,Major. Frank Harris,male,38.0,,1.0,SC/Paris 1434,2.14,C106,S
4758,0,3,Capt. William Thompson,male,27.0,0.0,,C.A 7204,1.96,B61,S
2969,1,3,Rev. Arthur Lewis,female,18.0,,0.0,A/4 1829,3.81,,Q
7899,1,3,Ms. Gladys White,male,36.0,1.0,0.0,STON/O2 6252,51.75,,S
4857,0,3,Dr. Fred Wilson,male,38.0,2.0,0.0,PC 9870,2.5,A145,S
12425,1,1,Major. Arthur Garcia,female,29.0,0.0,0.0,W./C 1390,10.63,,S
10227,0,3,Mme. Gladys Brown,male,60.0,1.0,1.0,SC/AH 8455,76.59,,S
6568,1,2,Rev. Louis Lewis,female,32.0,1.0,0.0,A/4 6221,8.13,,S
14814,0,3,Dr. James Miller,male,22.0,0.0,0.0,SOTON/OQ 2774,8.95,,S
926,0,1,Major. Albert Taylor,male,34.0,,0.0,PC 6278,83.48,,S
595,0,3,Ms. Evelyn Thompson,female,27.0,0.0,0.0,PC 5205,,,S
1212,1,3,Lady. Elizabeth Brown,male,63.0,0.0,,C.A 5310,6.26,,S
6465,1,3,Mme. Marie Anderson,male,28.0,0.0,0.0,W./C 6196,16.32,,Q
13792,1,1,Major. Fred Martin,female,38.0,0.0,0.0,A/S 6988,10.34,,S
14621,0,3,Capt. James Lewis,female,28.0,0.0,1.0,C.A 7478,40.31,,S
8381,1,1,Ms. Ethel Garcia,female,17.0,,2.0,STON/O2 1841,2.34,,S
5848,0,3,Dr. Richard Thomas,male,33.0,2.0,1.0,STON/O2 2850,15.21,,Q
11839,1,2,Col. Fred Martinez,female,18.0,0.0,0.0,PP 9481,8.2,A86,S
5492,1,1,Mme. Florence Wilson,male,24.0,1.0,0.0,W./C 3037,126.2,A102,S
12202,1,3,Ms. Rose Martinez,female,29.0,0.0,0.0,A/5 2597,0.84,,C
2511,1,1,Dr. Edward Taylor,female,18.0,1.0,0.0,F.C.C 2348,7.1,,S
13805,1,3,Mrs. Lillian Thomas,female,33.0,1.0,0.0,W./C 4813,4.14,,Q
3794,1,1,Col. William Martinez,male,17.0,2.0,1.0,F.C.C 7643,2.98,E76,C
1061,0,3,Countess. Helen Lewis,male,39.0,0.0,0.0,SC/Paris 9382,8.91,,S
13227,0,2,Dr. Walter Brown,male,25.0,1.0,2.0,PC 1051,,G49,S
10181,0,3,Mme. Marie Clark,male,18.0,0.0,0.0,W./C 7809,12.84,C104,Q
3732,1,2,Mr. David Martin,male,10.0,1.0,0.0,SC/Paris 9584,4.0,A18,S
8223,0,3,Major. Charles Rodriguez,male,42.0,2.0,0.0,SC/AH 8653,24.47,,Q
385,1,3,Rev. Joseph Miller,female,10.0,0.0,0.0,A/S 6582,28.05,,C
11222,0,1,Mme. Anna Smith,male,46.0,0.0,0.0,A/S 4135,5.85,,C
1918,0,1,Col. Henry White,male,31.0,0.0,0.0,SC/Paris 4838,10.71,,S
2317,0,3,Countess. Mary Rodriguez,male,17.0,0.0,0.0,W./C 3455,27.63,,C
6959,0,3,Rev. Louis Johnson,male,37.0,2.0,0.0,A/4 6333,4.51,,S
12300,0,3,Dr. Thomas Thomas,male,21.0,0.0,1.0,LINE 6535,5.19,E49,S
13168,1,2,Col. William Harris,female,15.0,3.0,0.0,A/4 7681,72.15,,S
5693,0,3,Mr. Fred Taylor,male,16.0,1.0,0.0,SC/AH 6208,3.04,A83,S
9882,1,1,Countess. Ruth Clark,female,39.0,0.0,0.0,F.C.C 5561,127.2,,S
2603,1,3,Col. Frank Garcia,female,19.0,0.0,0.0,C.A 2087,1.43,,S
2008,1,2,Miss. Gladys Rodriguez,male,33.0,0.0,0.0,SC/AH 8247,6.84,C41,S
14264,0,1,Rev. Arthur Johnson,female,27.0,1.0,2.0,SC/Paris 4191,4.72,C137,S
4355,0,3,Rev. Robert Anderson,male,21.0,0.0,0.0,SOTON/OQ 3527,3.98,,S
14235,1,3,Capt. Frank White,female,58.0,0.0,0.0,SOTON/OQ 5494,24.44,,Q
3396,0,3,Mr. Charles Harris,male,31.0,0.0,0.0,LINE 5448,,,Q
3747,1,3,Rev. Albert Martinez,female,35.0,1.0,1.0,W./C 7741,10.26,,S
3662,1,2,Mrs. Lillian Smith,male,21.0,0.0,1.0,SOTON/OQ 1995,3.08,,S
2243,0,2,Dr. David Martin,male,33.0,0.0,0.0,A/S 2950,20.36,,S
11409,0,2,Dr. Joseph Martinez,male,37.0,0.0,0.0,W./C 1134,11.86,E55,S
13674,0,3,Major. Thomas Taylor,male,0.5,1.0,0.0,PC 4801,,,S
485,0,1,Lady. Ethel Miller,female,31.0,0.0,0.0,A/4 4662,5.25,,S
10960,1,3,Capt. Arthur Davis,female,43.0,0.0,0.0,LINE 6993,3.99,,C
1895,1,3,Lady. Margaret Wilson,male,6.0,1.0,0.0,A/5 2826,10.06,,S
14784,0,3,Major. Louis Davis,male,12.0,0.0,0.0,A/S 6853,25.64,,S
9183,1,2,Mr. Walter Clark,female,15.0,0.0,0.0,LINE 7969,20.13,,Q
3814,0,2,Dr. Walter Rodriguez,male,26.0,,0.0,CA 4962,2.02,,Q
12042,0,3,Ms. Mildred Harris,female,56.0,1.0,0.0,STON/O2 6492,44.26,E129,C
8986,1,2,Rev. Thomas Davis,female,49.0,0.0,,LINE 5253,38.54,,S
1339,0,3,Mme. Frances Davis,male,8.0,0.0,0.0,PC 3812,5.49,,Q
4584,1,3,Capt. Edward Smith,male,17.0,0.0,0.0,A/5 2770,26.05,,S
14098,0,3,Mr. Edward Robinson,male,,0.0,0.0,CA 5623,14.78,F83,S
3345,0,2,Capt. Richard Robinson,male,24.0,0.0,1.0,A/S 2409,6.21,,S
4842,0,3,Miss. Mildred Johnson,male,26.0,0.0,0.0,A/S 5925,24.68,C84,S
13300,0,3,Dr. Charles Harris,male,27.0,0.0,0.0,A/5 5138,7.98,B38,S
12642,0,2,Col. Albert Rodriguez,female,24.0,1.0,0.0,STON/O2 9000,10.09,,S
2543,1,2,Miss. Margaret Brown,male,6.0,2.0,0.0,CA 6393,8.7,,S
12281,0,2,Lady. Elizabeth Robinson,male,21.0,0.0,0.0,A/S 2423,14.5,,S
9758,0,3,Mrs. Florence Taylor,male,29.0,0.0,0.0,SC/Paris 3263,10.81,,S
8497,0,3,Col. Walter Garcia,male,24.0,3.0,1.0,LINE 4361,14.79,,S
4136,1,3,Rev. Charles Martinez,male,44.0,0.0,0.0,CA 9253,6.97,,S
12900,1,3,Col. Walter Johnson,male,23.0,1.0,0.0,PP 2083,2.46,,S
1489,0,3,Ms. Mildred Robinson,male,15.0,1.0,1.0,F.C.C 6670,1.8,,S
13684,0,1,Rev. Samuel Taylor,male,12.0,0.0,0.0,CA 7598,4.31,C76,C
6220,1,2,Ms. Frances Clark,male,9.0,0.0,0.0,A/S 7684,20.54,,C
2999,0,3,Rev. George Davis,male,36.0,0.0,0.0,SOTON/OQ 9533,383.98,,S
4240,0,3,Capt. George Anderson,male,20.0,2.0,0.0,SC/Paris 1862,4.2,,S
12275,0,1,Mrs. Marie White,male,11.0,0.0,0.0,SC/Paris 5874,61.22,,S
4305,0,2,Lady. Ruth Thompson,male,27.0,0.0,0.0,LINE 1185,7.61,,C
9537,1,1,Mr. Frank Jackson,female,15.0,1.0,0.0,CA 3897,9.06,B70,S
4889,1,3,Major. Walter Miller,male,14.0,3.0,0.0,A/5 5046,11.16,,S
14467,0,2,Countess. Alice Taylor,female,,0.0,0.0,SOTON/OQ 7121,7.1,,Q
9226,0,2,Dr. Edward Jackson,male,35.0,0.0,0.0,LINE 5684,8.71,,S
1382,0,1,Mme. Catherine Martin,male,34.0,0.0,0.0,SC/Paris 4276,3.33,,S
11223,0,3,Countess. Gladys Lewis,male,41.0,0.0,0.0,SOTON/OQ 8396,82.16,D1,S
2488,0,3,Mr. Albert Rodriguez,male,38.0,1.0,0.0,A/S 7725,21.67,,S
12813,0,3,Mrs. Rose Garcia,male,29.0,1.0,0.0,SC/Paris 5090,4.91,F120,C
5120,1,3,Mr. Louis Garcia,female,36.0,0.0,0.0,CA 5398,79.39,,Q
904,0,2,Lady. Lillian Rodriguez,male,28.0,0.0,0.0,A/S 9100,43.69,G68,S
6936,0,3,Col. James Lewis,male,37.0,2.0,,F.C.C 9410,5.72,,S
12426,1,3,Dr. Frank Lewis,female,31.0,0.0,0.0,SC/Paris 2188,18.72,,S
8372,0,2,Dr. Joseph Davis,male,35.0,0.0,,CA 4103,8.71,,S
1324,1,3,Dr. Richard Taylor,male,0.5,0.0,1.0,LINE 8014,12.83,,S
2582,0,1,Col. William Taylor,male,20.0,0.0,0.0,CA 2836,6.67,,S
11802,1,3,Mme. Margaret Brown,female,,1.0,0.0,PP 5673,150.07,,S
1304,0,2,Mrs. Rose Thomas,female,35.0,0.0,2.0,C.A 5371,2.2,B105,C
550,0,3,Mr. Harry Rodriguez,male,34.0,0.0,0.0,STON/O2 6193,4.93,,S
9267,0,1,Dr. Joseph Clark,male,21.0,0.0,0.0,A/5 7776,45.29,E84,S
11131,0,3,Major. Samuel Clark,male,24.0,0.0,0.0,CA 2928,52.94,,S
1643,0,3,Rev. William Garcia,male,22.0,1.0,0.0,SC/Paris 1393,43.41,,S
1315,1,3,Rev. George Thompson,female,43.0,1.0,1.0,SOTON/OQ 6775,2.72,,S
9639,0,2,Countess. Edith Rodriguez,male,36.0,0.0,1.0,STON/O2 8294,85.35,,S
9503,1,3,Dr. Albert Martin,male,39.0,0.0,1.0,PC 7105,19.25,,S
7552,1,3,Dr. William Martin,female,47.0,1.0,0.0,A/4 5434,50.62,,S
9097,0,3,Mr. Charles Brown,male,23.0,1.0,0.0,A/4 3471,3.13,,S
14215,1,2,Countess. Ethel White,female,30.0,0.0,0.0,SC/Paris 5445,15.99,E82,S
12599,1,3,Capt. Louis Anderson,male,27.0,1.0,0.0,A/4 4003,43.33,,Q
8834,1,1,Countess. Mary Martinez,female,,0.0,0.0,CA 7229,8.2,,C
1844,0,3,Capt. Henry Brown,male,30.0,0.0,0.0,SC/Paris 5776,5.38,G109,S
14559,0,2,Rev. David Johnson,male,54.0,0.0,1.0,A/5 7368,7.68,,Q
6282,0,3,Mme. Dorothy Martinez,male,38.0,0.0,0.0,SOTON/OQ 2315,11.31,,S
5653,1,3,Col. James Martinez,female,32.0,0.0,1.0,SC/Paris 2706,16.37,D147,C
3608,0,3,Capt. Frank Martin,female,54.0,0.0,0.0,C.A 4676,2.36,,S
12434,1,3,Capt. Albert Smith,female,22.0,1.0,1.0,SC/AH 5553,8.53,,S
11710,0,3,Major. Joseph Harris,male,9.0,1.0,0.0,STON/O2 4868,8.23,A67,S
214,1,3,Miss. Helen Garcia,male,9.0,1.0,2.0,SC/Paris 8440,9.28,,S
2126,0,2,Col. Walter Anderson,male,40.0,0.0,1.0,CA 4564,1.95,,Q
9335,0,3,Col. William Martinez,male,28.0,2.0,1.0,PP 5403,2.46,B9,S
10839,1,3,Major. Arthur Harris,female,37.0,0.0,1.0,LINE 8248,23.27,G3,S
11155,0,3,Lady. Ruth Rodriguez,female,44.0,1.0,0.0,PP 2933,3.1,,S
8906,1,3,Capt. Arthur Taylor,female,25.0,0.0,0.0,A/5 8883,4.95,,C
10631,0,2,Ms. Rose Rodriguez,male,58.0,0.0,2.0,CA 1507,30.67,,S
978,0,2,Rev. Louis Wilson,male,12.0,0.0,1.0,A/4 2688,46.29,,S
2832,0,1,Rev. Joseph Martinez,male,29.0,0.0,2.0,SC/Paris 7922,32.55,B81,C
9593,0,3,Miss. Frances Smith,male,21.0,0.0,2.0,LINE 9727,4.76,C101,S
13006,1,3,Miss. Ruth Smith,male,23.0,0.0,2.0,SOTON/OQ 6873,59.61,,S
7184,1,2,Major. Samuel Brown,male,22.0,0.0,0.0,PC 8522,5.24,,S
11216,0,3,Col. Richard Brown,male,16.0,0.0,0.0,C.A 1587,3.74,E21,S
12162,0,3,Lady. Rose Martinez,male,18.0,1.0,0.0,A/S 3479,3.0,,S
5938,0,2,Dr. Frank Garcia,male,25.0,3.0,0.0,CA 2005,1.63,B19,S
12993,0,3,Rev. Thomas Taylor,male,26.0,0.0,0.0,CA 9297,,,C
14812,1,1,Rev. David Thomas,female,12.0,0.0,0.0,CA 1708,5.83,,S
13014,1,3,Dr. James White,female,5.0,,0.0,A/4 2759,20.82,,S
11467,0,3,Capt. William Wilson,male,24.0,1.0,0.0,W./C 2193,19.96,D78,S
2684,0,3,Rev. Charles Wilson,male,38.0,1.0,0.0,SC/Paris 9102,,,S
12270,1,3,Lady. Florence Rodriguez,female,41.0,1.0,1.0,PP 5849,46.09,,S
11815,0,3,Miss. Marie Anderson,female,18.0,1.0,0.0,PC 8820,23.51,,S
8644,0,3,Countess. Florence Anderson,male,13.0,1.0,0.0,SOTON/OQ 8361,24.15,,C
1958,1,3,Dr. Frank Anderson,female,39.0,3.0,0.0,A/S 1823,9.54,,S
13581,1,3,Rev. Louis Brown,female,36.0,0.0,0.0,PP 5490,83.75,,S
272,0,2,Dr. Charles Thomas,male,34.0,2.0,1.0,LINE 6552,498.8,A103,S
7228,0,1,Dr. William Taylor,male,35.0,0.0,0.0,SOTON/OQ 4587,5.24,,C
14700,1,2,Mrs. Anna Wilson,female,21.0,0.0,0.0,PP 1536,67.74,,C
10325,0,3,Ms. Helen Wilson,male,41.0,1.0,1.0,SC/AH 8737,8.52,,S
5277,1,1,Mr. Thomas Martinez,male,57.0,0.0,1.0,A/5 7628,9.85,F29,S
12487,0,3,Mr. Fred White,male,52.0,0.0,0.0,PC 9616,2.17,,C
8081,1,3,Capt. Henry Brown,male,0.5,0.0,0.0,PC 7486,,C126,S
3698,1,3,Capt. Albert White,female,10.0,1.0,0.0,F.C.C 4275,52.77,,S
9914,1,3,Mrs. Ruth Robinson,female,42.0,0.0,1.0,F.C.C 9041,,,C
8770,0,3,Dr. Arthur Thompson,male,36.0,0.0,0.0,STON/O2 8131,,,S
5970,0,2,Dr. Charles Johnson,male,41.0,0.0,0.0,SC/Paris 6283,7.23,,S
406,1,1,Dr. William Jackson,male,32.0,1.0,0.0,PP 6813,74.75,,S
9462,0,2,Mme. Alice Rodriguez,male,39.0,0.0,0.0,SC/Paris 7439,9.24,A54,S
5905,0,3,Dr. Louis Lewis,male,,0.0,0.0,F.C.C 6194,0.76,,Q
10818,0,3,Mrs. Mary Thomas,male,14.0,0.0,,SOTON/OQ 8420,4.96,,S
6264,1,1,Col. John Taylor,female,54.0,1.0,1.0,SC/AH 2128,0.29,,S
13041,0,2,Mrs. Lillian Johnson,male,22.0,1.0,0.0,C.A 9950,16.89,,S
7063,1,1,Col. Samuel Johnson,male,15.0,0.0,0.0,W./C 8369,7.72,C25,S
11046,1,1,Capt. Walter White,female,21.0,0.0,0.0,STON/O2 7462,27.62,,S
2545,0,2,Capt. Harry Miller,male,30.0,1.0,1.0,A/S 8053,7.14,,S
11259,1,1,Dr. Fred Garcia,male,36.0,0.0,0.0,A/5 7445,54.84,,S
6489,0,2,Mme. Dorothy Lewis,female,21.0,1.0,1.0,A/S 8253,4.68,,S
1284,0,2,Dr. Arthur Jackson,male,59.0,1.0,0.0,F.C.C 9130,3.88,C131,S
10015,0,3,Countess. Dorothy Martinez,male,45.0,0.0,0.0,A/5 1022,12.42,,S
11407,1,3,Major. John Anderson,female,9.0,3.0,0.0,A/S 6028,13.25,E109,S
5043,1,3,Ms. Dorothy Anderson,male,23.0,0.0,0.0,A/S 3071,5.35,,S
14626,1,2,Mrs. Alice Clark,female,17.0,0.0,1.0,A/S 2573,21.29,,S
10808,1,3,Rev. Arthur Clark,female,47.0,0.0,0.0,CA 6578,2.13,,S
5312,0,2,Dr. John Anderson,male,33.0,1.0,1.0,LINE 2431,13.29,D127,S
338,0,3,Miss. Catherine Robinson,male,31.0,0.0,1.0,STON/O2 6721,10.61,C23,S
7971,1,3,Major. Louis Anderson,female,18.0,1.0,1.0,W./C 2913,5.49,E116,S
12899,1,3,Mme. Helen Brown,female,23.0,2.0,0.0,F.C.C 8338,40.76,,S
3902,1,1,Rev. Joseph Davis,male,8.0,1.0,1.0,W./C 9033,4.33,,S
12502,0,2,Miss. Marie Lewis,male,19.0,1.0,1.0,W./C 8162,68.28,G60,S
4211,1,3,Capt. Fred Davis,female,60.0,0.0,0.0,LINE 7939,0.45,,S
8586,0,3,Capt. George Miller,male,16.0,1.0,0.0,SC/AH 6298,6.16,,S
13540,1,2,Dr. Edward Miller,female,27.0,1.0,0.0,SC/Paris 5433,3.4,E2,S
9238,1,3,Ms. Lillian Smith,female,49.0,1.0,1.0,STON/O2 9813,7.71,,S
111,1,2,Rev. John Garcia,female,45.0,0.0,0.0,PC 1983,1.18,,S
4166,0,3,Capt. Richard Jackson,female,47.0,1.0,0.0,C.A 6604,7.38,E149,Q
12020,0,1,Dr. Arthur Thomas,male,33.0,0.0,1.0,CA 2447,36.41,G125,C
7318,0,2,Major. Thomas Davis,female,23.0,0.0,0.0,A/4 8981,1.51,,S
659,1,3,Major. Joseph Wilson,female,25.0,1.0,1.0,SC/AH 8229,15.84,,S
13231,0,3,Mr. Harry Wilson,male,36.0,1.0,0.0,F.C.C 3545,20.39,,C
10534,0,2,Mr. Richard Lewis,male,30.0,0.0,0.0,LINE 6317,15.64,,S
1247,0,3,Capt. Henry Anderson,male,19.0,2.0,0.0,CA 7016,103.51,,S
2132,0,3,Rev. Walter Thompson,male,21.0,0.0,1.0,C.A 7613,12.18,C97,S
5831,0,3,Major. Fred White,male,35.0,2.0,1.0,SOTON/OQ 6117,6.27,G1,S
7255,1,1,Col. John Jackson,female,18.0,0.0,0.0,A/4 2191,13.13,,S
8824,0,3,Ms. Mary Garcia,male,19.0,0.0,0.0,A/S 3301,8.57,,S
1587,1,1,Mme. Ruth Miller,male,42.0,1.0,0.0,C.A 4735,3.9,B92,S
12391,1,3,Major. Louis Johnson,male,21.0,0.0,0.0,A/4 5349,124.78,,S
169,1,3,Miss. Edith Miller,female,46.0,0.0,1.0,STON/O2 9421,22.61,,S
14025,0,3,Mr. Frank Wilson,male,18.0,0.0,,PC 6560,6.88,,S
5385,1,3,Col. Charles Clark,male,13.0,0.0,0.0,PC 1590,23.88,,S
1698,0,3,Ms. Catherine Wilson,male,7.0,0.0,1.0,SC/Paris 7357,28.59,,S
13770,1,3,Rev. Walter Davis,female,66.0,0.0,0.0,SC/Paris 4470,29.6,,S
5790,0,3,Mrs. Mildred Harris,male,59.0,0.0,2.0,A/5 7925,35.51,,S
8939,0,2,Miss. Ruth Harris,male,32.0,0.0,0.0,A/5 6085,2.44,,S
14151,0,1,Col. Thomas Garcia,male,22.0,2.0,0.0,CA 3542,76.07,,C
526,0,2,Major. Robert Lewis,male,30.0,2.0,1.0,SC/AH 3470,27.35,,S
8857,0,3,Major. Louis Martinez,male,39.0,0.0,0.0,A/S 5123,18.77,,C
7635,0,1,Capt. Joseph Garcia,male,46.0,0.0,0.0,STON/O2 5245,42.49,,S
7058,0,3,Mr. Joseph Smith,male,14.0,0.0,0.0,SC/AH 6863,71.93,,S
6154,0,3,Rev. Samuel Martin,male,46.0,0.0,,SC/Paris 5865,9.33,,C
1742,0,3,Ms. Ruth Johnson,male,58.0,2.0,0.0,PC 4542,6.58,B129,Q
12817,0,3,Rev. Samuel Clark,female,51.0,2.0,1.0,PP 9104,7.14,D48,C
12519,0,3,Countess. Ethel Martin,male,16.0,1.0,,W./C 8637,12.75,,S
13243,1,2,Mr. James Martinez,male,10.0,,0.0,C.A 8748,14.11,D99,C
10636,1,2,Dr. David Thompson,male,25.0,1.0,1.0,SC/AH 6572,,,S
9010,1,2,Countess. Dorothy Anderson,female,22.0,,2.0,STON/O2 3252,6.96,,S
295,1,1,Rev. Joseph Thompson,male,46.0,0.0,0.0,A/5 1170,,,Q
10527,1,2,Major. Samuel Anderson,female,12.0,1.0,2.0,C.A 4919,30.25,A45,Q
8492,1,3,Col. Thomas Anderson,male,29.0,2.0,0.0,SC/Paris 3038,47.05,A51,S
13572,0,3,Capt. Samuel Brown,male,45.0,0.0,,C.A 1379,4.13,,S
14378,0,1,Miss. Rose Robinson,male,35.0,1.0,,STON/O2 5091,11.72,,C
5399,1,3,Rev. Frank Martinez,female,28.0,1.0,1.0,STON/O2 3478,10.35,,Q
8582,1,2,Mme. Dorothy Smith,male,0.5,0.0,,STON/O2 7766,52.94,,S
9161,0,3,Dr. William Martinez,male,34.0,0.0,1.0,PP 8731,16.86,G49,S
3955,0,2,Ms. Mary Robinson,male,42.0,0.0,1.0,F.C.C 2393,3.62,,S
2799,1,3,Rev. Robert Garcia,female,43.0,1.0,0.0,CA 5240,15.1,,S
14432,1,3,Col. John Anderson,male,23.0,1.0,0.0,STON/O2 5306,5.13,,Q
6374,1,3,Major. William Brown,male,26.0,0.0,0.0,SOTON/OQ 3263,39.57,,S
7041,0,1,Dr. Albert Rodriguez,male,36.0,1.0,0.0,LINE 6371,8.33,,S
8977,0,3,Rev. Harry Wilson,male,46.0,1.0,1.0,SC/Paris 2926,111.71,,S
